 method
 GMRES
 N=        1285
 iteration,||err||
   718, 1.034E-12
   719, 1.034E-12
   720, 1.034E-12
   721, 1.034E-12
   722, 1.034E-12
   723, 1.034E-12
   724, 1.034E-12
   725, 1.034E-12
   726, 1.034E-12
   727, 1.034E-12
   728, 1.033E-12
   729, 1.023E-12
   730, 9.716E-13
