 method
 GMRES
 N=        5541
 iteration,||err||
   718, 3.471E-03
   719, 3.464E-03
   720, 3.454E-03
   721, 3.439E-03
   722, 3.435E-03
   723, 3.429E-03
   724, 3.420E-03
   725, 3.419E-03
   726, 3.416E-03
   727, 3.413E-03
   728, 3.413E-03
   729, 3.410E-03
   730, 3.407E-03
   731, 3.406E-03
   732, 3.402E-03
   733, 3.379E-03
   734, 3.311E-03
   735, 3.221E-03
   736, 3.163E-03
   737, 3.131E-03
   738, 3.126E-03
   739, 3.125E-03
   740, 3.125E-03
   741, 3.125E-03
   742, 3.123E-03
   743, 3.121E-03
   744, 3.118E-03
   745, 3.117E-03
   746, 3.109E-03
   747, 3.092E-03
   748, 3.040E-03
   749, 2.841E-03
   750, 2.411E-03
   751, 1.950E-03
   752, 1.702E-03
   753, 1.610E-03
   754, 1.579E-03
   755, 1.569E-03
   756, 1.565E-03
   757, 1.564E-03
   758, 1.564E-03
   759, 1.563E-03
   760, 1.563E-03
   761, 1.563E-03
   762, 1.563E-03
   763, 1.563E-03
   764, 1.563E-03
   765, 1.563E-03
   766, 1.563E-03
   767, 1.563E-03
   768, 1.563E-03
   769, 1.563E-03
   770, 1.563E-03
   771, 1.563E-03
   772, 1.563E-03
   773, 1.563E-03
   774, 1.563E-03
   775, 1.563E-03
   776, 1.563E-03
   777, 1.563E-03
   778, 1.563E-03
   779, 1.563E-03
   780, 1.562E-03
   781, 1.561E-03
   782, 1.557E-03
   783, 1.550E-03
   784, 1.546E-03
   785, 1.544E-03
   786, 1.544E-03
   787, 1.544E-03
   788, 1.544E-03
   789, 1.544E-03
   790, 1.544E-03
   791, 1.544E-03
   792, 1.544E-03
   793, 1.543E-03
   794, 1.541E-03
   795, 1.536E-03
   796, 1.527E-03
   797, 1.510E-03
   798, 1.484E-03
   799, 1.460E-03
   800, 1.450E-03
   801, 1.446E-03
   802, 1.445E-03
   803, 1.445E-03
   804, 1.445E-03
   805, 1.444E-03
