 method
 GMRES
 N=        5541
 iteration,||err||
   961, 5.035E-04
   962, 5.005E-04
   963, 4.994E-04
   964, 4.989E-04
   965, 4.987E-04
   966, 4.986E-04
   967, 4.986E-04
   968, 4.986E-04
   969, 4.986E-04
   970, 4.983E-04
   971, 4.975E-04
   972, 4.952E-04
   973, 4.910E-04
   974, 4.859E-04
   975, 4.817E-04
   976, 4.795E-04
   977, 4.786E-04
   978, 4.784E-04
   979, 4.783E-04
   980, 4.783E-04
   981, 4.783E-04
   982, 4.783E-04
   983, 4.783E-04
   984, 4.783E-04
   985, 4.783E-04
   986, 4.782E-04
   987, 4.778E-04
   988, 4.767E-04
   989, 4.745E-04
   990, 4.727E-04
   991, 4.713E-04
   992, 4.705E-04
   993, 4.703E-04
   994, 4.703E-04
   995, 4.703E-04
   996, 4.703E-04
   997, 4.703E-04
   998, 4.703E-04
   999, 4.702E-04
